[1m[2026-04-25|14:34:37][0m [32mINFO    [0m Parsed arguments:
INFO:     127.0.0.1:37070 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37086 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37096 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37108 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37112 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37128 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37130 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37132 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37136 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37152 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37160 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37176 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37186 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37198 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37214 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37228 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37244 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37260 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37268 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37272 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37280 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37290 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37294 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37310 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37322 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37330 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37342 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37358 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37374 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37386 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37400 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37416 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37422 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37424 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37426 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37440 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37456 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37460 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37466 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37468 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37478 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37486 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37502 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37506 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37514 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37518 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37522 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37524 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37540 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37554 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37562 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37568 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37576 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37592 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37600 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37616 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37618 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37630 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37642 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37646 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37660 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37668 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37674 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37686 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37700 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37714 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37730 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37742 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37752 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37754 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37758 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37774 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37788 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37804 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37818 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37822 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37830 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37832 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37840 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37852 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37862 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37868 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37870 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37874 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37878 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37886 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37898 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37900 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37426 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37906 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37908 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37920 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37930 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37228 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37940 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37954 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37968 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37982 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37992 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37994 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38002 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38018 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37152 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37660 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37416 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37600 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38030 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37466 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37562 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37424 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37198 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38046 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37386 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38056 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37460 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38068 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38078 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38082 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38084 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38088 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37358 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38092 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37554 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37186 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37440 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38102 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37422 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38114 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37374 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38128 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37714 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37108 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37066 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38136 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38144 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38158 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38172 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37878 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38184 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37342 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37700 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38190 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38206 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38214 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38224 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37176 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37400 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38234 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38238 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38242 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38244 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38252 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38268 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37642 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38278 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38286 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38292 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37630 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38294 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38308 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38324 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38336 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38346 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37730 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38348 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37822 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37130 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38354 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37198 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38092 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38358 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38360 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38364 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38374 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38378 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37160 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38386 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37522 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38398 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38400 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38412 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38428 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37478 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38434 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37244 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38440 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38452 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38468 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37788 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38470 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37616 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38484 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37686 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38500 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37554 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38506 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37804 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38244 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38242 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38514 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38530 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37920 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38294 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37758 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38546 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38562 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38002 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38578 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37186 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37774 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38590 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38592 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37992 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38608 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38616 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38618 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38628 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37852 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37066 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38642 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38644 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38648 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38336 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38234 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38214 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37900 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38658 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37460 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38670 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38674 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38686 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37954 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38702 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38704 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38030 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37386 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38720 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38722 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38730 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38252 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38736 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37660 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38746 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38088 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37152 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37994 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38128 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38278 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38268 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37198 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37878 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38158 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37374 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38292 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38760 - "POST /generate HTTP/1.1" 200 OK
[1m[2026-04-25|14:34:54|core|rank=0][0m [32mINFO    [0m Scheduler is idle, waiting for new reqs...
INFO:     127.0.0.1:38768 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38778 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38792 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38802 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38808 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38824 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38840 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38854 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38860 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38876 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38880 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38884 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38886 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38898 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38914 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38920 - "POST /generate HTTP/1.1" 200 OK
