[1m[2026-04-25|14:06:12][0m [32mINFO    [0m Parsed arguments:
Preparing for capturing CUDA graphs...:   0%|          | 0/23 [00:00<?, ?batch/s]Capturing graphs: bs = 160 | avail_mem = 24.75 GiB:   0%|          | 0/23 [00:00<?, ?batch/s]Capturing graphs: bs = 160 | avail_mem = 24.75 GiB:   4%|▍         | 1/23 [00:01<00:25,  1.14s/batch]Capturing graphs: bs = 152 | avail_mem = 24.64 GiB:   4%|▍         | 1/23 [00:01<00:25,  1.14s/batch]Capturing graphs: bs = 144 | avail_mem = 24.64 GiB:   4%|▍         | 1/23 [00:01<00:25,  1.14s/batch]Capturing graphs: bs = 144 | avail_mem = 24.64 GiB:  13%|█▎        | 3/23 [00:01<00:07,  2.80batch/s]Capturing graphs: bs = 136 | avail_mem = 24.64 GiB:  13%|█▎        | 3/23 [00:01<00:07,  2.80batch/s]Capturing graphs: bs = 128 | avail_mem = 24.63 GiB:  13%|█▎        | 3/23 [00:01<00:07,  2.80batch/s]Capturing graphs: bs = 128 | avail_mem = 24.63 GiB:  22%|██▏       | 5/23 [00:01<00:03,  4.62batch/s]Capturing graphs: bs = 120 | avail_mem = 24.63 GiB:  22%|██▏       | 5/23 [00:01<00:03,  4.62batch/s]Capturing graphs: bs = 112 | avail_mem = 24.62 GiB:  22%|██▏       | 5/23 [00:01<00:03,  4.62batch/s]Capturing graphs: bs = 112 | avail_mem = 24.62 GiB:  30%|███       | 7/23 [00:01<00:02,  6.21batch/s]Capturing graphs: bs = 104 | avail_mem = 24.62 GiB:  30%|███       | 7/23 [00:01<00:02,  6.21batch/s]Capturing graphs: bs = 96  | avail_mem = 24.62 GiB:  30%|███       | 7/23 [00:01<00:02,  6.21batch/s]Capturing graphs: bs = 96  | avail_mem = 24.62 GiB:  39%|███▉      | 9/23 [00:01<00:01,  7.66batch/s]Capturing graphs: bs = 88  | avail_mem = 24.61 GiB:  39%|███▉      | 9/23 [00:01<00:01,  7.66batch/s]Capturing graphs: bs = 80  | avail_mem = 24.61 GiB:  39%|███▉      | 9/23 [00:01<00:01,  7.66batch/s]Capturing graphs: bs = 80  | avail_mem = 24.61 GiB:  48%|████▊     | 11/23 [00:01<00:01,  8.95batch/s]Capturing graphs: bs = 72  | avail_mem = 24.60 GiB:  48%|████▊     | 11/23 [00:01<00:01,  8.95batch/s]Capturing graphs: bs = 64  | avail_mem = 24.60 GiB:  48%|████▊     | 11/23 [00:02<00:01,  8.95batch/s]Capturing graphs: bs = 64  | avail_mem = 24.60 GiB:  57%|█████▋    | 13/23 [00:02<00:01,  9.93batch/s]Capturing graphs: bs = 56  | avail_mem = 24.60 GiB:  57%|█████▋    | 13/23 [00:02<00:01,  9.93batch/s]Capturing graphs: bs = 48  | avail_mem = 24.59 GiB:  57%|█████▋    | 13/23 [00:02<00:01,  9.93batch/s]Capturing graphs: bs = 48  | avail_mem = 24.59 GiB:  65%|██████▌   | 15/23 [00:02<00:00, 10.64batch/s]Capturing graphs: bs = 40  | avail_mem = 24.59 GiB:  65%|██████▌   | 15/23 [00:02<00:00, 10.64batch/s]Capturing graphs: bs = 32  | avail_mem = 24.58 GiB:  65%|██████▌   | 15/23 [00:02<00:00, 10.64batch/s]Capturing graphs: bs = 32  | avail_mem = 24.58 GiB:  74%|███████▍  | 17/23 [00:02<00:00, 11.29batch/s]Capturing graphs: bs = 24  | avail_mem = 24.58 GiB:  74%|███████▍  | 17/23 [00:02<00:00, 11.29batch/s]Capturing graphs: bs = 16  | avail_mem = 24.58 GiB:  74%|███████▍  | 17/23 [00:02<00:00, 11.29batch/s]Capturing graphs: bs = 16  | avail_mem = 24.58 GiB:  83%|████████▎ | 19/23 [00:02<00:00, 11.60batch/s]Capturing graphs: bs = 8   | avail_mem = 24.57 GiB:  83%|████████▎ | 19/23 [00:02<00:00, 11.60batch/s]Capturing graphs: bs = 4   | avail_mem = 24.57 GiB:  83%|████████▎ | 19/23 [00:02<00:00, 11.60batch/s]Capturing graphs: bs = 4   | avail_mem = 24.57 GiB:  91%|█████████▏| 21/23 [00:02<00:00, 11.86batch/s]Capturing graphs: bs = 2   | avail_mem = 24.56 GiB:  91%|█████████▏| 21/23 [00:02<00:00, 11.86batch/s]Capturing graphs: bs = 1   | avail_mem = 24.56 GiB:  91%|█████████▏| 21/23 [00:02<00:00, 11.86batch/s]Capturing graphs: bs = 1   | avail_mem = 24.56 GiB: 100%|██████████| 23/23 [00:02<00:00, 11.89batch/s]Capturing graphs: bs = 1   | avail_mem = 24.56 GiB: 100%|██████████| 23/23 [00:02<00:00,  7.88batch/s]
[1m[2026-04-25|14:06:19|core|rank=0][0m [32mINFO    [0m Free GPU memory after capturing CUDA graphs: 24.55 GiB
[1m[2026-04-25|14:06:19|core|rank=0][0m [32mINFO    [0m Scheduler is idle, waiting for new reqs...
[1m[2026-04-25|14:06:19|initializer][0m [32mINFO    [0m Scheduler is ready
[1m[2026-04-25|14:06:19|FrontendAPI][0m [32mINFO    [0m API server is ready to serve on 127.0.0.1:1920
INFO:     Started server process [82470]
INFO:     Waiting for application startup.
INFO:     Application startup complete.
INFO:     Uvicorn running on http://127.0.0.1:1920 (Press CTRL+C to quit)
INFO:     127.0.0.1:59104 - "GET /v1/models HTTP/1.1" 200 OK
INFO:     127.0.0.1:59116 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59124 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59130 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59134 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59138 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59142 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59152 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59158 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59162 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59172 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59188 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59198 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59214 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59222 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59228 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59244 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59248 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59258 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59260 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59262 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59272 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59284 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59300 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59310 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59324 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59336 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59346 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59354 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59362 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59376 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59384 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59396 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59412 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59428 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59438 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59444 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59446 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59452 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59468 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59472 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59484 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59488 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59504 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59514 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59528 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59532 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59542 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59550 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59560 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59576 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59580 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59592 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59604 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59606 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59614 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59628 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59630 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59640 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59656 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59658 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59670 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59678 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59686 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59690 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59702 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59706 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59712 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59720 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59724 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59738 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59748 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59754 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59756 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59760 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59776 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59790 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59798 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59812 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59824 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59840 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59842 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59844 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59850 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59864 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59878 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59882 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59886 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59900 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59910 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59922 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59444 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59124 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59928 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59930 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59942 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59946 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59952 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59962 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59970 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59984 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59248 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59992 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60004 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59678 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59628 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59412 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59188 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59472 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60008 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59592 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59468 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59614 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60012 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59738 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60024 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59142 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59384 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60026 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60042 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59690 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60048 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59580 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59824 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59362 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59724 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59532 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59222 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60050 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60056 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59284 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60060 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59712 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60076 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60086 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59244 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59790 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59670 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59850 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59124 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59706 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60094 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60110 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60114 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60118 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60122 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60132 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59748 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60148 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59396 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60150 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60152 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60154 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60168 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60176 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59930 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60190 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60200 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60202 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59656 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59542 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60210 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59452 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60226 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60236 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60246 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60254 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59824 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60258 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60042 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60262 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59614 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59158 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60268 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60284 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60292 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60306 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59260 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59604 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60322 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59198 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59484 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59528 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60332 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60334 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60340 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60354 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59258 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60360 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59592 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59760 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60368 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60376 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59412 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59702 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60390 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60406 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60076 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60414 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59776 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60418 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60432 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60448 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59754 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60454 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59142 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59928 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59942 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60470 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60486 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59992 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60500 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60514 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60524 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60246 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59984 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59840 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60258 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59812 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60530 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60538 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59824 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60546 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59188 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59962 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60226 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60562 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60122 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60564 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59384 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53596 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53598 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59484 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53614 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53626 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59952 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60024 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53642 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59468 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53648 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59690 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60168 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59260 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60048 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59850 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53664 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53668 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53680 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53692 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53704 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53720 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60176 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60202 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53732 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53738 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:59142 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53752 - "POST /generate HTTP/1.1" 200 OK
[1m[2026-04-25|14:06:28|core|rank=0][0m [32mINFO    [0m Scheduler is idle, waiting for new reqs...
INFO:     127.0.0.1:53756 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53762 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53772 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53774 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53786 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53800 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53806 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53822 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53828 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53844 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53860 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53876 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53878 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53894 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53900 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53906 - "POST /generate HTTP/1.1" 200 OK
