[1m[2026-04-25|00:43:53][0m [32mINFO    [0m Parsed arguments:
[1m[2026-04-25|00:44:05|core|rank=0][0m [32mINFO    [0m Free GPU memory after capturing CUDA graphs: 24.55 GiB
[1m[2026-04-25|00:44:06|core|rank=0][0m [32mINFO    [0m Scheduler is idle, waiting for new reqs...
[1m[2026-04-25|00:44:06|initializer][0m [32mINFO    [0m Scheduler is ready
[1m[2026-04-25|00:44:06|FrontendAPI][0m [32mINFO    [0m API server is ready to serve on 127.0.0.1:1920
INFO:     Started server process [23756]
INFO:     Waiting for application startup.
INFO:     Application startup complete.
INFO:     Uvicorn running on http://127.0.0.1:1920 (Press CTRL+C to quit)
INFO:     127.0.0.1:53360 - "GET /v1/models HTTP/1.1" 200 OK
INFO:     127.0.0.1:53372 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53384 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53390 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53396 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53400 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53412 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53420 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53436 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53452 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53454 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53464 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53476 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53484 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53488 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53490 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53500 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53508 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53520 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53534 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53542 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53556 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53572 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53574 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53588 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53604 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53610 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53614 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53620 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53622 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53638 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53640 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53644 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53654 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53666 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53672 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53680 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53688 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53692 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53708 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53724 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53732 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53738 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53740 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53752 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53768 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53776 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53786 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53792 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53796 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53808 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53818 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53830 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53834 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53850 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53856 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53870 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53884 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53894 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53908 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53916 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53930 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53940 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53946 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53956 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53970 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53980 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53988 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53998 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54014 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54030 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54040 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54042 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54044 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54052 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54066 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54070 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54072 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54088 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54096 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54106 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54116 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54128 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54138 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54144 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54158 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54168 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54176 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54178 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54186 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53384 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54194 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54204 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54208 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54220 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53680 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54222 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54224 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53508 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54238 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54254 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54262 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54274 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54278 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53940 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53870 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53464 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53654 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53724 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53420 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53830 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53708 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53856 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54030 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54280 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53490 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53412 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53640 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54286 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54300 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53956 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54304 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53688 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53622 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54306 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54320 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53614 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54328 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54332 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53666 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53572 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54348 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53988 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53400 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53372 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54354 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54360 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54374 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54382 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54384 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54392 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54402 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54412 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54414 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54424 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54428 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54440 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53740 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53644 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54040 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54452 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54464 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54476 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54484 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54496 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53916 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54504 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54510 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54514 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54516 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53786 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54528 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53574 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54534 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54538 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53998 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54144 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53622 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53542 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54072 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53436 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54300 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53604 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53856 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54030 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53396 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54176 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54552 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53792 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53834 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53476 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53732 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53768 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53738 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53850 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53688 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54354 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53520 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53588 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53830 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54052 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54384 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53884 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53970 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53464 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53420 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54306 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54476 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53988 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54066 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54464 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54178 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54158 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54516 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54042 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54560 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53412 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54576 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54320 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54274 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54194 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54582 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53574 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53998 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54254 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54030 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54106 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53622 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54088 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54116 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53372 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53740 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54588 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53542 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53508 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54428 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54510 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54534 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54186 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54222 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53640 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54280 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53768 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54402 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53588 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54224 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54602 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54412 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53724 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53708 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53956 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54484 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53792 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54304 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54382 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53870 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53940 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54262 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53572 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54608 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54392 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54624 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54632 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54374 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54300 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54644 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53786 - "POST /generate HTTP/1.1" 200 OK
[1m[2026-04-25|00:44:14|core|rank=0][0m [32mINFO    [0m Scheduler is idle, waiting for new reqs...
INFO:     127.0.0.1:54646 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54650 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54652 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54668 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54674 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54676 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54692 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54696 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54704 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54716 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54722 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54724 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54736 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54750 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54760 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54776 - "POST /generate HTTP/1.1" 200 OK
