[1m[2026-04-25|13:29:52][0m [32mINFO    [0m Parsed arguments:
Preparing for capturing CUDA graphs...:   0%|          | 0/23 [00:00<?, ?batch/s]Capturing graphs: bs = 160 | avail_mem = 24.73 GiB:   0%|          | 0/23 [00:00<?, ?batch/s]Capturing graphs: bs = 160 | avail_mem = 24.73 GiB:   4%|▍         | 1/23 [00:01<00:28,  1.32s/batch]Capturing graphs: bs = 152 | avail_mem = 24.62 GiB:   4%|▍         | 1/23 [00:01<00:28,  1.32s/batch]Capturing graphs: bs = 144 | avail_mem = 24.62 GiB:   4%|▍         | 1/23 [00:01<00:28,  1.32s/batch]Capturing graphs: bs = 144 | avail_mem = 24.62 GiB:  13%|█▎        | 3/23 [00:01<00:07,  2.52batch/s]Capturing graphs: bs = 136 | avail_mem = 24.61 GiB:  13%|█▎        | 3/23 [00:01<00:07,  2.52batch/s]Capturing graphs: bs = 128 | avail_mem = 24.61 GiB:  13%|█▎        | 3/23 [00:01<00:07,  2.52batch/s]Capturing graphs: bs = 128 | avail_mem = 24.61 GiB:  22%|██▏       | 5/23 [00:01<00:04,  4.28batch/s]Capturing graphs: bs = 120 | avail_mem = 24.61 GiB:  22%|██▏       | 5/23 [00:01<00:04,  4.28batch/s]Capturing graphs: bs = 112 | avail_mem = 24.60 GiB:  22%|██▏       | 5/23 [00:01<00:04,  4.28batch/s]Capturing graphs: bs = 112 | avail_mem = 24.60 GiB:  30%|███       | 7/23 [00:01<00:02,  5.91batch/s]Capturing graphs: bs = 104 | avail_mem = 24.60 GiB:  30%|███       | 7/23 [00:01<00:02,  5.91batch/s]Capturing graphs: bs = 96  | avail_mem = 24.59 GiB:  30%|███       | 7/23 [00:01<00:02,  5.91batch/s]Capturing graphs: bs = 96  | avail_mem = 24.59 GiB:  39%|███▉      | 9/23 [00:01<00:01,  7.51batch/s]Capturing graphs: bs = 88  | avail_mem = 24.59 GiB:  39%|███▉      | 9/23 [00:01<00:01,  7.51batch/s]Capturing graphs: bs = 80  | avail_mem = 24.59 GiB:  39%|███▉      | 9/23 [00:02<00:01,  7.51batch/s]Capturing graphs: bs = 80  | avail_mem = 24.59 GiB:  48%|████▊     | 11/23 [00:02<00:01,  8.84batch/s]Capturing graphs: bs = 72  | avail_mem = 24.58 GiB:  48%|████▊     | 11/23 [00:02<00:01,  8.84batch/s]Capturing graphs: bs = 64  | avail_mem = 24.58 GiB:  48%|████▊     | 11/23 [00:02<00:01,  8.84batch/s]Capturing graphs: bs = 64  | avail_mem = 24.58 GiB:  57%|█████▋    | 13/23 [00:02<00:01,  9.90batch/s]Capturing graphs: bs = 56  | avail_mem = 24.58 GiB:  57%|█████▋    | 13/23 [00:02<00:01,  9.90batch/s]Capturing graphs: bs = 48  | avail_mem = 24.57 GiB:  57%|█████▋    | 13/23 [00:02<00:01,  9.90batch/s]Capturing graphs: bs = 48  | avail_mem = 24.57 GiB:  65%|██████▌   | 15/23 [00:02<00:00, 10.77batch/s]Capturing graphs: bs = 40  | avail_mem = 24.57 GiB:  65%|██████▌   | 15/23 [00:02<00:00, 10.77batch/s]Capturing graphs: bs = 32  | avail_mem = 24.56 GiB:  65%|██████▌   | 15/23 [00:02<00:00, 10.77batch/s]Capturing graphs: bs = 32  | avail_mem = 24.56 GiB:  74%|███████▍  | 17/23 [00:02<00:00, 11.62batch/s]Capturing graphs: bs = 24  | avail_mem = 24.56 GiB:  74%|███████▍  | 17/23 [00:02<00:00, 11.62batch/s]Capturing graphs: bs = 16  | avail_mem = 24.55 GiB:  74%|███████▍  | 17/23 [00:02<00:00, 11.62batch/s]Capturing graphs: bs = 16  | avail_mem = 24.55 GiB:  83%|████████▎ | 19/23 [00:02<00:00, 12.17batch/s]Capturing graphs: bs = 8   | avail_mem = 24.55 GiB:  83%|████████▎ | 19/23 [00:02<00:00, 12.17batch/s]Capturing graphs: bs = 4   | avail_mem = 24.55 GiB:  83%|████████▎ | 19/23 [00:02<00:00, 12.17batch/s]Capturing graphs: bs = 4   | avail_mem = 24.55 GiB:  91%|█████████▏| 21/23 [00:02<00:00, 12.71batch/s]Capturing graphs: bs = 2   | avail_mem = 24.54 GiB:  91%|█████████▏| 21/23 [00:02<00:00, 12.71batch/s]Capturing graphs: bs = 1   | avail_mem = 24.54 GiB:  91%|█████████▏| 21/23 [00:02<00:00, 12.71batch/s]Capturing graphs: bs = 1   | avail_mem = 24.54 GiB: 100%|██████████| 23/23 [00:02<00:00, 12.42batch/s]Capturing graphs: bs = 1   | avail_mem = 24.54 GiB: 100%|██████████| 23/23 [00:02<00:00,  7.69batch/s]
[1m[2026-04-25|13:30:00|core|rank=0][0m [32mINFO    [0m Free GPU memory after capturing CUDA graphs: 24.53 GiB
[1m[2026-04-25|13:30:00|core|rank=0][0m [32mINFO    [0m Scheduler is idle, waiting for new reqs...
[1m[2026-04-25|13:30:00|initializer][0m [32mINFO    [0m Scheduler is ready
[1m[2026-04-25|13:30:00|FrontendAPI][0m [32mINFO    [0m API server is ready to serve on 127.0.0.1:1920
INFO:     Started server process [54572]
INFO:     Waiting for application startup.
INFO:     Application startup complete.
INFO:     Uvicorn running on http://127.0.0.1:1920 (Press CTRL+C to quit)
INFO:     127.0.0.1:36080 - "GET /v1/models HTTP/1.1" 200 OK
INFO:     127.0.0.1:36084 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36086 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36092 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36096 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36098 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36104 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36112 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36118 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36132 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36144 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36156 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36160 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36176 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36192 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36208 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36210 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36212 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36222 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36230 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36238 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36242 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36256 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36264 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36268 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36272 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36282 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36284 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36300 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36308 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36312 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36318 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36328 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36342 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36358 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36360 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36370 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36384 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36388 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36396 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36208 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36406 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36414 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36422 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36426 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36442 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36452 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36462 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36478 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36492 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36508 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36514 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36518 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36532 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36546 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36560 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36566 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36574 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36582 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36584 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36586 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36596 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36600 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36608 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36618 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36622 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36634 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36640 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36654 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36660 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36670 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36684 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36690 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36692 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36706 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36716 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36732 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36746 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36754 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36770 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36772 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36786 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36790 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36804 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36814 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36826 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36836 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36838 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36850 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36856 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36866 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36868 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36880 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36884 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36900 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:49558 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:49568 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:49570 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:49586 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:49594 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:49604 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:49606 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:49614 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36560 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:49624 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:49636 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:49648 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:49658 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:49660 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36452 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:49672 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:49686 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:49702 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36242 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36514 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36608 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36660 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:49704 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:49714 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:49718 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:49720 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:49730 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:49734 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:49748 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:49764 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:49774 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:49784 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:49800 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:49808 - "POST /generate HTTP/1.1" 200 OK
[1m[2026-04-25|13:30:07|core|rank=0][0m [32mINFO    [0m Scheduler is idle, waiting for new reqs...
INFO:     Shutting down
INFO:     Waiting for application shutdown.
INFO:     Application shutdown complete.
INFO:     Finished server process [54572]
/root/miniconda3/lib/python3.12/multiprocessing/resource_tracker.py:254: UserWarning: resource_tracker: There appear to be 1 leaked semaphore objects to clean up at shutdown
  warnings.warn('resource_tracker: There appear to be %d '
Collecting data...
