[1m[2026-04-25|00:36:54][0m [32mINFO    [0m Parsed arguments:
Preparing for capturing CUDA graphs...:   0%|          | 0/23 [00:00<?, ?batch/s]Capturing graphs: bs = 160 | avail_mem = 24.74 GiB:   0%|          | 0/23 [00:00<?, ?batch/s]Capturing graphs: bs = 160 | avail_mem = 24.74 GiB:   4%|▍         | 1/23 [00:01<00:24,  1.10s/batch]Capturing graphs: bs = 152 | avail_mem = 24.64 GiB:   4%|▍         | 1/23 [00:01<00:24,  1.10s/batch]Capturing graphs: bs = 144 | avail_mem = 24.63 GiB:   4%|▍         | 1/23 [00:01<00:24,  1.10s/batch]Capturing graphs: bs = 144 | avail_mem = 24.63 GiB:  13%|█▎        | 3/23 [00:01<00:06,  2.90batch/s]Capturing graphs: bs = 136 | avail_mem = 24.63 GiB:  13%|█▎        | 3/23 [00:01<00:06,  2.90batch/s]Capturing graphs: bs = 128 | avail_mem = 24.62 GiB:  13%|█▎        | 3/23 [00:01<00:06,  2.90batch/s]Capturing graphs: bs = 128 | avail_mem = 24.62 GiB:  22%|██▏       | 5/23 [00:01<00:03,  4.71batch/s]Capturing graphs: bs = 120 | avail_mem = 24.62 GiB:  22%|██▏       | 5/23 [00:01<00:03,  4.71batch/s]Capturing graphs: bs = 112 | avail_mem = 24.62 GiB:  22%|██▏       | 5/23 [00:01<00:03,  4.71batch/s]Capturing graphs: bs = 112 | avail_mem = 24.62 GiB:  30%|███       | 7/23 [00:01<00:02,  6.32batch/s]Capturing graphs: bs = 104 | avail_mem = 24.61 GiB:  30%|███       | 7/23 [00:01<00:02,  6.32batch/s]Capturing graphs: bs = 96  | avail_mem = 24.61 GiB:  30%|███       | 7/23 [00:01<00:02,  6.32batch/s]Capturing graphs: bs = 96  | avail_mem = 24.61 GiB:  39%|███▉      | 9/23 [00:01<00:01,  7.47batch/s]Capturing graphs: bs = 88  | avail_mem = 24.60 GiB:  39%|███▉      | 9/23 [00:01<00:01,  7.47batch/s]Capturing graphs: bs = 80  | avail_mem = 24.60 GiB:  39%|███▉      | 9/23 [00:01<00:01,  7.47batch/s]Capturing graphs: bs = 80  | avail_mem = 24.60 GiB:  48%|████▊     | 11/23 [00:01<00:01,  8.74batch/s]Capturing graphs: bs = 72  | avail_mem = 24.60 GiB:  48%|████▊     | 11/23 [00:01<00:01,  8.74batch/s]Capturing graphs: bs = 64  | avail_mem = 24.59 GiB:  48%|████▊     | 11/23 [00:02<00:01,  8.74batch/s]Capturing graphs: bs = 64  | avail_mem = 24.59 GiB:  57%|█████▋    | 13/23 [00:02<00:01,  9.70batch/s]Capturing graphs: bs = 56  | avail_mem = 24.59 GiB:  57%|█████▋    | 13/23 [00:02<00:01,  9.70batch/s]Capturing graphs: bs = 48  | avail_mem = 24.58 GiB:  57%|█████▋    | 13/23 [00:02<00:01,  9.70batch/s]Capturing graphs: bs = 48  | avail_mem = 24.58 GiB:  65%|██████▌   | 15/23 [00:02<00:00, 10.53batch/s]Capturing graphs: bs = 40  | avail_mem = 24.58 GiB:  65%|██████▌   | 15/23 [00:02<00:00, 10.53batch/s]Capturing graphs: bs = 32  | avail_mem = 24.58 GiB:  65%|██████▌   | 15/23 [00:02<00:00, 10.53batch/s]Capturing graphs: bs = 32  | avail_mem = 24.58 GiB:  74%|███████▍  | 17/23 [00:02<00:00, 11.17batch/s]Capturing graphs: bs = 24  | avail_mem = 24.57 GiB:  74%|███████▍  | 17/23 [00:02<00:00, 11.17batch/s]Capturing graphs: bs = 16  | avail_mem = 24.57 GiB:  74%|███████▍  | 17/23 [00:02<00:00, 11.17batch/s]Capturing graphs: bs = 16  | avail_mem = 24.57 GiB:  83%|████████▎ | 19/23 [00:02<00:00, 11.53batch/s]Capturing graphs: bs = 8   | avail_mem = 24.56 GiB:  83%|████████▎ | 19/23 [00:02<00:00, 11.53batch/s]Capturing graphs: bs = 4   | avail_mem = 24.56 GiB:  83%|████████▎ | 19/23 [00:02<00:00, 11.53batch/s]Capturing graphs: bs = 4   | avail_mem = 24.56 GiB:  91%|█████████▏| 21/23 [00:02<00:00, 12.01batch/s]Capturing graphs: bs = 2   | avail_mem = 24.56 GiB:  91%|█████████▏| 21/23 [00:02<00:00, 12.01batch/s]Capturing graphs: bs = 1   | avail_mem = 24.55 GiB:  91%|█████████▏| 21/23 [00:02<00:00, 12.01batch/s]Capturing graphs: bs = 1   | avail_mem = 24.55 GiB: 100%|██████████| 23/23 [00:02<00:00, 11.34batch/s]Capturing graphs: bs = 1   | avail_mem = 24.55 GiB: 100%|██████████| 23/23 [00:02<00:00,  7.84batch/s]
[1m[2026-04-25|00:37:06|core|rank=0][0m [32mINFO    [0m Free GPU memory after capturing CUDA graphs: 24.55 GiB
[1m[2026-04-25|00:37:06|core|rank=0][0m [32mINFO    [0m Scheduler is idle, waiting for new reqs...
[1m[2026-04-25|00:37:06|initializer][0m [32mINFO    [0m Scheduler is ready
[1m[2026-04-25|00:37:06|FrontendAPI][0m [32mINFO    [0m API server is ready to serve on 127.0.0.1:1920
INFO:     Started server process [19784]
INFO:     Waiting for application startup.
INFO:     Application startup complete.
INFO:     Uvicorn running on http://127.0.0.1:1920 (Press CTRL+C to quit)
INFO:     127.0.0.1:33740 - "GET /v1/models HTTP/1.1" 200 OK
INFO:     127.0.0.1:33746 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33758 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33772 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33788 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33800 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33816 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33828 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33844 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33854 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33856 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33860 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33862 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33864 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33870 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33874 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33884 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33894 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33900 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33908 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33920 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33922 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33934 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33938 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33952 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33960 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33966 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33978 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33982 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33986 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33990 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34000 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34008 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34018 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34020 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34028 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34042 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34046 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34058 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34068 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34074 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34084 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34086 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34088 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34094 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34110 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34118 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34130 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34134 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34142 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34154 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34156 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34162 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34176 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34182 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34196 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34204 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34216 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34222 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34236 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34242 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34246 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34252 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34254 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34264 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34266 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34274 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34280 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34296 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34308 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34320 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34322 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34332 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34346 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34362 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34366 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34370 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34374 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34384 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34394 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34408 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34420 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34436 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34442 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34452 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34454 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34464 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34468 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34474 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34484 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34494 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34498 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34514 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34530 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34538 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34550 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34564 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34568 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34584 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34600 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34614 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34042 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33758 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34252 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34204 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34624 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34074 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34636 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33860 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34640 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33828 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34196 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34068 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34654 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34668 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34254 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33874 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34680 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34264 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33816 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34682 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34688 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34700 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34394 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34118 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33986 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34714 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33870 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33978 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34718 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33934 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33990 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34726 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34732 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34740 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34750 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34370 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34756 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34442 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34772 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34788 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34514 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34790 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34800 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34814 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34822 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34838 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34854 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33966 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34862 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34870 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34886 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34896 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34908 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34924 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34142 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34940 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34944 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34952 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34236 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34130 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34966 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34980 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34222 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34984 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34452 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:35000 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:35008 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:35012 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:35014 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:35020 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:35034 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34134 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34176 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33844 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:35046 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:35060 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34468 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:35066 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:35082 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34084 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:35090 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33908 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:35092 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34700 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:35098 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:35104 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:35120 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33900 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34216 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33952 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34772 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:35130 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:35140 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:35148 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:35156 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34074 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:35170 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:35180 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:35194 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:35206 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34474 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34454 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34236 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:35220 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:35236 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33758 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34346 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34550 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:35240 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34176 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34714 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:35000 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34498 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:35246 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34980 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34614 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:35260 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:35012 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:35274 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:35290 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34740 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:35294 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34584 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34636 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34222 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:35308 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34484 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:35324 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:35336 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:35092 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:35348 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34564 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:35356 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34790 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34908 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:35366 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34568 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:35368 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33860 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34196 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34688 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:35380 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34468 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:35386 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34042 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:35388 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34204 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:35404 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34142 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:35408 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34952 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:35422 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34756 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:35432 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:35034 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:35236 - "POST /generate HTTP/1.1" 200 OK
[1m[2026-04-25|00:37:15|core|rank=0][0m [32mINFO    [0m Scheduler is idle, waiting for new reqs...
INFO:     127.0.0.1:37646 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37662 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37672 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37676 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37692 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37694 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37696 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37706 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37712 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37718 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37722 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37734 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37740 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37744 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37752 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37766 - "POST /generate HTTP/1.1" 200 OK
