[1m[2026-04-25|12:20:42][0m [32mINFO    [0m Parsed arguments:
Preparing for capturing CUDA graphs...:   0%|          | 0/23 [00:00<?, ?batch/s]Capturing graphs: bs = 160 | avail_mem = 24.75 GiB:   0%|          | 0/23 [00:00<?, ?batch/s]Capturing graphs: bs = 160 | avail_mem = 24.75 GiB:   4%|▍         | 1/23 [00:01<00:26,  1.19s/batch]Capturing graphs: bs = 152 | avail_mem = 24.64 GiB:   4%|▍         | 1/23 [00:01<00:26,  1.19s/batch]Capturing graphs: bs = 144 | avail_mem = 24.64 GiB:   4%|▍         | 1/23 [00:01<00:26,  1.19s/batch]Capturing graphs: bs = 144 | avail_mem = 24.64 GiB:  13%|█▎        | 3/23 [00:01<00:07,  2.72batch/s]Capturing graphs: bs = 136 | avail_mem = 24.64 GiB:  13%|█▎        | 3/23 [00:01<00:07,  2.72batch/s]Capturing graphs: bs = 128 | avail_mem = 24.63 GiB:  13%|█▎        | 3/23 [00:01<00:07,  2.72batch/s]Capturing graphs: bs = 128 | avail_mem = 24.63 GiB:  22%|██▏       | 5/23 [00:01<00:03,  4.60batch/s]Capturing graphs: bs = 120 | avail_mem = 24.63 GiB:  22%|██▏       | 5/23 [00:01<00:03,  4.60batch/s]Capturing graphs: bs = 112 | avail_mem = 24.62 GiB:  22%|██▏       | 5/23 [00:01<00:03,  4.60batch/s]Capturing graphs: bs = 112 | avail_mem = 24.62 GiB:  30%|███       | 7/23 [00:01<00:02,  6.23batch/s]Capturing graphs: bs = 104 | avail_mem = 24.62 GiB:  30%|███       | 7/23 [00:01<00:02,  6.23batch/s]Capturing graphs: bs = 96  | avail_mem = 24.62 GiB:  30%|███       | 7/23 [00:01<00:02,  6.23batch/s]Capturing graphs: bs = 96  | avail_mem = 24.62 GiB:  39%|███▉      | 9/23 [00:01<00:01,  7.57batch/s]Capturing graphs: bs = 88  | avail_mem = 24.61 GiB:  39%|███▉      | 9/23 [00:01<00:01,  7.57batch/s]Capturing graphs: bs = 80  | avail_mem = 24.61 GiB:  39%|███▉      | 9/23 [00:01<00:01,  7.57batch/s]Capturing graphs: bs = 80  | avail_mem = 24.61 GiB:  48%|████▊     | 11/23 [00:01<00:01,  8.98batch/s]Capturing graphs: bs = 72  | avail_mem = 24.60 GiB:  48%|████▊     | 11/23 [00:01<00:01,  8.98batch/s]Capturing graphs: bs = 64  | avail_mem = 24.60 GiB:  48%|████▊     | 11/23 [00:02<00:01,  8.98batch/s]Capturing graphs: bs = 64  | avail_mem = 24.60 GiB:  57%|█████▋    | 13/23 [00:02<00:00, 10.14batch/s]Capturing graphs: bs = 56  | avail_mem = 24.60 GiB:  57%|█████▋    | 13/23 [00:02<00:00, 10.14batch/s]Capturing graphs: bs = 48  | avail_mem = 24.59 GiB:  57%|█████▋    | 13/23 [00:02<00:00, 10.14batch/s]Capturing graphs: bs = 48  | avail_mem = 24.59 GiB:  65%|██████▌   | 15/23 [00:02<00:00, 11.12batch/s]Capturing graphs: bs = 40  | avail_mem = 24.59 GiB:  65%|██████▌   | 15/23 [00:02<00:00, 11.12batch/s]Capturing graphs: bs = 32  | avail_mem = 24.58 GiB:  65%|██████▌   | 15/23 [00:02<00:00, 11.12batch/s]Capturing graphs: bs = 32  | avail_mem = 24.58 GiB:  74%|███████▍  | 17/23 [00:02<00:00, 11.63batch/s]Capturing graphs: bs = 24  | avail_mem = 24.58 GiB:  74%|███████▍  | 17/23 [00:02<00:00, 11.63batch/s]Capturing graphs: bs = 16  | avail_mem = 24.58 GiB:  74%|███████▍  | 17/23 [00:02<00:00, 11.63batch/s]Capturing graphs: bs = 16  | avail_mem = 24.58 GiB:  83%|████████▎ | 19/23 [00:02<00:00, 12.09batch/s]Capturing graphs: bs = 8   | avail_mem = 24.57 GiB:  83%|████████▎ | 19/23 [00:02<00:00, 12.09batch/s]Capturing graphs: bs = 4   | avail_mem = 24.57 GiB:  83%|████████▎ | 19/23 [00:02<00:00, 12.09batch/s]Capturing graphs: bs = 4   | avail_mem = 24.57 GiB:  91%|█████████▏| 21/23 [00:02<00:00, 12.52batch/s]Capturing graphs: bs = 2   | avail_mem = 24.56 GiB:  91%|█████████▏| 21/23 [00:02<00:00, 12.52batch/s]Capturing graphs: bs = 1   | avail_mem = 24.56 GiB:  91%|█████████▏| 21/23 [00:02<00:00, 12.52batch/s]Capturing graphs: bs = 1   | avail_mem = 24.56 GiB: 100%|██████████| 23/23 [00:02<00:00, 12.54batch/s]Capturing graphs: bs = 1   | avail_mem = 24.56 GiB: 100%|██████████| 23/23 [00:02<00:00,  7.97batch/s]
[1m[2026-04-25|12:20:49|core|rank=0][0m [32mINFO    [0m Free GPU memory after capturing CUDA graphs: 24.55 GiB
[1m[2026-04-25|12:20:49|core|rank=0][0m [32mINFO    [0m Scheduler is idle, waiting for new reqs...
[1m[2026-04-25|12:20:49|initializer][0m [32mINFO    [0m Scheduler is ready
[1m[2026-04-25|12:20:49|FrontendAPI][0m [32mINFO    [0m API server is ready to serve on 127.0.0.1:1920
INFO:     Started server process [12810]
INFO:     Waiting for application startup.
INFO:     Application startup complete.
INFO:     Uvicorn running on http://127.0.0.1:1920 (Press CTRL+C to quit)
INFO:     127.0.0.1:52954 - "GET /v1/models HTTP/1.1" 200 OK
INFO:     127.0.0.1:52956 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:52970 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:52978 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:52986 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53002 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53004 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53020 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53034 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53040 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53056 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53060 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53074 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53090 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53104 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53110 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53112 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53122 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53136 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53150 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53154 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53168 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53184 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53188 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53204 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53220 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53224 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53234 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53236 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53250 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53264 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53280 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53288 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53300 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53310 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53326 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53332 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53334 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53340 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53344 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53346 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53350 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53356 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53370 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53382 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53392 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53394 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53410 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53414 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53426 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53432 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53434 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53436 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53442 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53454 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53470 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53476 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53490 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53506 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53520 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53528 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53542 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53548 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53562 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53574 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53586 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53590 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53604 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53610 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53612 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53614 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53630 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53642 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53648 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53650 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53664 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53676 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53692 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53694 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53700 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53714 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53726 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53728 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53740 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53756 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53770 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53784 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53790 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53802 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:52970 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53814 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53818 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53824 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53838 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53844 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53332 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53856 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53870 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53878 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53894 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53898 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53122 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53908 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53918 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53548 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53476 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53060 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53300 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53930 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53020 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53936 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53952 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53470 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53968 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53980 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53992 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53004 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54004 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54008 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53382 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54024 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54026 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53434 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53250 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53612 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53334 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53394 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53104 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54032 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54038 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54050 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54060 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53604 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53002 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:52956 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54072 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53542 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54080 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54094 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53824 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54102 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53784 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:52978 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54116 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54128 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54134 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54136 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53630 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53090 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53370 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54142 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54158 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54166 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54168 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53844 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54182 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54184 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54188 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53432 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54202 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54212 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54224 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54236 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54250 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53506 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54256 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54258 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53250 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54262 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53034 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53692 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53220 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54278 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54286 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54294 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54310 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54314 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53074 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53414 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53150 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54322 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53392 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54334 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54344 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54358 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54360 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53204 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53136 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54374 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54388 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54398 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54414 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54422 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54424 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53586 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54428 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54436 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53604 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53612 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53664 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54158 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54438 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54454 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54202 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54468 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53838 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54470 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53334 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53908 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53818 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54486 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54492 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54236 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54496 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54262 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53714 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54504 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54294 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53694 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54512 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54516 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53630 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53300 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54530 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53878 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54536 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54540 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54188 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:52970 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53856 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54550 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:58510 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:58524 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53784 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53136 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53992 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53870 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:52978 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53930 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:58534 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54168 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54024 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53074 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54094 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54026 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:58538 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53548 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53122 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54050 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54184 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53824 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54182 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54080 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:53432 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:58554 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:58564 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:58572 - "POST /generate HTTP/1.1" 200 OK
[1m[2026-04-25|12:20:58|core|rank=0][0m [32mINFO    [0m Scheduler is idle, waiting for new reqs...
INFO:     127.0.0.1:58584 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:58586 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:58588 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:58594 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:58598 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:58600 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:58612 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:58622 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:58628 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:58630 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:58642 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:58658 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:58672 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:58684 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:58692 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:58706 - "POST /generate HTTP/1.1" 200 OK
